Date,Open,High,Low,Close,Volume,Adj Close
6/1/2012,12391.55957,12391.62988,12107.48047,12118.57031,162940000,12118.57031
5/31/2012,12414.41016,12489.87012,12316.48047,12393.4502,205140000,12393.4502
5/30/2012,12579.01953,12579.09961,12396.40039,12419.86035,122830000,12419.86035
5/29/2012,12454.83008,12611.61035,12454.59961,12580.69043,107510000,12580.69043
5/25/2012,12530.74023,12533.12012,12421.53027,12454.83008,93000000,12454.83008
5/24/2012,12491.91016,12539.58984,12419.62988,12529.75,126810000,12529.75
5/23/2012,12501.51953,12508.29981,12311.55957,12496.15039,152190000,12496.15039
5/22/2012,12505.37988,12575.95996,12447.33008,12502.80957,133650000,12502.80957
5/21/2012,12369.15039,12508.11035,12367.71973,12504.48047,142110000,12504.48047
5/18/2012,12443.01953,12492.96973,12336.75977,12369.37988,240720000,12369.37988
5/17/2012,12598.32031,12611.41992,12440.51953,12442.49023,147430000,12442.49023
5/16/2012,12617.32031,12722.62988,12597.33984,12598.54981,143130000,12598.54981
5/15/2012,12695.04981,12758.42969,12608.16016,12632,156060000,12632
5/14/2012,12818.49023,12818.86035,12661.48047,12695.34961,143190000,12695.34961
5/11/2012,12851.79004,12918.00977,12779.28027,12820.59961,148370000,12820.59961
5/10/2012,12831.58008,12931.70996,12820.29981,12855.04004,151650000,12855.04004
5/9/2012,12921.80957,12921.80957,12748.48047,12835.05957,147460000,12835.05957
5/8/2012,13000.73047,13000.73047,12810.38965,12932.08984,138620000,12932.08984
5/7/2012,13035.84961,13049.08984,12970,13008.53027,110080000,13008.53027
5/4/2012,13204.62012,13205,13022.33984,13038.26953,113790000,13038.26953
5/3/2012,13267.58984,13284.08984,13175.63965,13206.58984,102090000,13206.58984
5/2/2012,13278.11035,13278.11035,13192.20996,13268.57031,100770000,13268.57031
5/1/2012,13214.16016,13338.66016,13174.65039,13279.32031,123400000,13279.32031
4/30/2012,13228.30957,13228.75977,13176.00977,13213.62988,127870000,13213.62988
4/27/2012,13204.7002,13266.67969,13192.20996,13228.30957,110850000,13228.30957
4/26/2012,13090.11035,13227.82031,13075.95996,13204.62012,107570000,13204.62012
4/25/2012,12997.69043,13105.7002,12993.59961,13090.71973,135260000,13090.71973
4/24/2012,12927.76953,13050.29981,12926.49023,13001.55957,134110000,13001.55957
4/23/2012,13028.2002,13028.2002,12845.58008,12927.16992,139370000,12927.16992
4/20/2012,12964.48047,13082.54004,12964.25,13029.25977,212080000,13029.25977
4/19/2012,13028.73047,13080.2002,12896.82031,12964.09961,139810000,12964.09961
4/18/2012,13114.55957,13114.55957,13027.49023,13032.75,113520000,13032.75
4/17/2012,12921.79004,13131.36035,12921.79004,13115.54004,115320000,13115.54004
4/16/2012,12850.87988,12986.76953,12850.79981,12921.41016,120990000,12921.41016
4/13/2012,12986.2002,12986.34961,12845.28027,12849.58984,140990000,12849.58984
4/12/2012,12806.4502,12986.95996,12806.29981,12986.58008,119780000,12986.58008
4/11/2012,12716.91992,12844.82031,12716.91992,12805.38965,125210000,12805.38965
4/10/2012,12929.44043,12929.58984,12710.55957,12715.92969,159290000,12715.92969
4/9/2012,13057.57031,13057.71973,12903.78027,12929.58984,105580000,12929.58984
4/5/2012,13067.17969,13088.11035,13012.45996,13060.13965,109530000,13060.13965
4/4/2012,13198.19043,13198.19043,13020.86035,13074.75,125000000,13074.75
4/3/2012,13258.95996,13265.36035,13131.20996,13199.54981,123980000,13199.54981
4/2/2012,13211.36035,13297.11035,13153.69043,13264.49023,108790000,13264.49023
3/30/2012,13147.94043,13224.49023,13147.78027,13212.04004,171190000,13212.04004
3/29/2012,13125.99023,13151.57031,13032.66992,13145.82031,136250000,13145.82031
3/28/2012,13195.38965,13212.63965,13069.25977,13126.20996,141540000,13126.20996
3/27/2012,13242.08984,13264.98047,13194.33008,13197.73047,129280000,13197.73047
3/26/2012,13082.62012,13243.86035,13082.38965,13241.62988,122080000,13241.62988
3/23/2012,13045.99023,13099.91016,13002.76953,13080.73047,129930000,13080.73047
3/22/2012,13124.40039,13124.46973,13017.41992,13046.13965,122060000,13046.13965
3/21/2012,13170.79004,13190.01953,13112.92969,13124.62012,124860000,13124.62012
3/20/2012,13238.4502,13238.4502,13123.37988,13170.19043,131660000,13170.19043
3/19/2012,13231.94043,13269.70996,13208.62988,13239.12988,147120000,13239.12988
3/16/2012,13253.50977,13289.08008,13231.4502,13232.62012,392620000,13232.62012
3/15/2012,13192.96973,13253.50977,13170.19043,13252.75977,161650000,13252.75977
3/14/2012,13177.15039,13221.26953,13166.25,13194.09961,163610000,13194.09961
3/13/2012,12953.2002,13180.40039,12953.12988,13177.67969,163130000,13177.67969
3/12/2012,12920.58008,12976.36035,12919.98047,12959.70996,100000000,12959.70996
3/9/2012,12908.62012,12968.79004,12906.42969,12922.01953,103240000,12922.01953
3/8/2012,12835.53027,12937.19043,12835.53027,12907.94043,103530000,12907.94043
3/7/2012,12756.12012,12857.73047,12751.50977,12837.33008,175110000,12837.33008
3/6/2012,12958.65039,12958.73047,12734.86035,12759.15039,142330000,12759.15039
3/5/2012,12977.33984,12977.33984,12883.91016,12962.80957,108630000,12962.80957
3/2/2012,12980.75,12997.50977,12927.76953,12977.57031,93900000,12977.57031
3/1/2012,12952.29004,13032.66992,12943.05957,12980.29981,139670000,12980.29981
2/29/2012,13005.41992,13055.75,12929.66016,12952.07031,182460000,12952.07031
2/28/2012,12976.74023,13021.50977,12952.82031,13005.12012,114490000,13005.12012
2/27/2012,12981.12988,13027.51953,12882.58984,12981.50977,143530000,12981.50977
2/24/2012,12981.2002,13013.82031,12950.58984,12982.9502,89440000,12982.9502
2/23/2012,12937.08008,12996.08008,12882.66992,12984.69043,120480000,12984.69043
2/22/2012,12966.21973,12977.91016,12914.83008,12938.66992,124200000,12938.66992
2/21/2012,12949.33984,13005.04004,12926.11035,12965.69043,164780000,12965.69043
2/17/2012,12903.33008,12967.91992,12903.25,12949.87012,234650000,12949.87012
2/16/2012,12779.80957,12914,12779.58008,12904.08008,134450000,12904.08008
2/15/2012,12864.65039,12899.46973,12753.62012,12780.9502,127560000,12780.9502
2/14/2012,12871.76953,12878.87988,12786.92969,12878.28027,120050000,12878.28027
2/13/2012,12799.11035,12887.92969,12799.11035,12874.04004,112240000,12874.04004
2/10/2012,12889.54981,12889.62988,12743.55957,12801.23047,123620000,12801.23047
2/9/2012,12884.41016,12924.70996,12846.41016,12890.45996,157080000,12890.45996
2/8/2012,12865.79004,12893.63965,12817.69043,12883.9502,138250000,12883.9502
2/7/2012,12844.37012,12903.70996,12782.57031,12878.2002,116150000,12878.2002
2/6/2012,12860.71973,12860.79004,12793.42969,12845.12988,108040000,12845.12988
2/3/2012,12705.04004,12869.9502,12704.95996,12862.23047,142840000,12862.23047
2/2/2012,12716.54004,12741.88965,12676.04981,12705.41016,114360000,12705.41016
2/1/2012,12632.75977,12784.62012,12632.75977,12716.45996,143500000,12716.45996
1/31/2012,12654.78027,12720.09961,12567.33008,12632.91016,168070000,12632.91016
1/30/2012,12659.16992,12659.32031,12529.41016,12653.71973,130430000,12653.71973
1/27/2012,12733.9502,12733.9502,12630.71973,12660.45996,164410000,12660.45996
1/26/2012,12756.95996,12841.9502,12695.16016,12734.62988,130840000,12734.62988
1/25/2012,12673.62988,12778.25977,12580.12012,12758.84961,135430000,12758.84961
1/24/2012,12708.37012,12708.51953,12613.54004,12675.75,125420000,12675.75
1/23/2012,12720.25,12764.49023,12665.83008,12708.82031,149860000,12708.82031
1/20/2012,12623.83008,12720.48047,12620.75977,12720.48047,255110000,12720.48047
1/19/2012,12578.19043,12625.79981,12563.58008,12623.98047,148030000,12623.98047
1/18/2012,12474.69043,12582.28027,12453.2002,12578.9502,154170000,12578.9502
1/17/2012,12423.12012,12573.65039,12423.12012,12482.07031,148670000,12482.07031
1/13/2012,12469.95996,12470.12012,12311.79004,12422.05957,161470000,12422.05957
1/12/2012,12449.91016,12483.7002,12385.08008,12471.01953,128230000,12471.01953
1/11/2012,12459.51953,12462.58008,12399.00977,12449.4502,130260000,12449.4502
1/10/2012,12394.50977,12514.69043,12394.50977,12462.46973,141230000,12462.46973
1/9/2012,12359.30957,12409.08008,12333.84961,12392.69043,122200000,12392.69043
1/6/2012,12407.4502,12415.24023,12332.41016,12359.91992,131120000,12359.91992
1/5/2012,12418.41992,12435.98047,12283.90039,12415.7002,158440000,12415.7002
1/4/2012,12392.45996,12430,12337.25,12418.41992,145130000,12418.41992
1/3/2012,12221.19043,12479.65039,12221.19043,12397.37988,152560000,12397.37988
12/30/2011,12286.28027,12290.05957,12213.78027,12217.55957,96670000,12217.55957
12/29/2011,12152.32031,12293.95996,12152.08984,12287.04004,8410000,12287.04004
12/28/2011,12288.84961,12299.11035,12140.16992,12151.41016,84010000,12151.41016
12/27/2011,12293.46973,12328.46973,12269.96973,12291.34961,95980000,12291.34961
12/23/2011,12169.87988,12297.44043,12169.79981,12294,80420000,12294
12/22/2011,12107.58984,12182.70996,12107.37012,12169.65039,151610000,12169.65039
12/21/2011,12103.58008,12119.7002,11999.44043,12107.74023,163250000,12107.74023
12/20/2011,11769.20996,12117.12988,11768.83008,12103.58008,165180000,12103.58008
12/19/2011,11866.54004,11925.87988,11735.19043,11766.25977,135170000,11766.25977
12/16/2011,11870.25,11968.17969,11819.30957,11866.38965,389520000,11866.38965
12/15/2011,11825.29004,11967.83984,11825.21973,11868.80957,136930000,11868.80957
12/14/2011,11949.71973,11950.01953,11786.46973,11823.48047,161240000,11823.48047
12/13/2011,12018.66016,12147.7002,11904.37988,11954.94043,171910000,11954.94043
12/12/2011,12181.08008,12181.37988,11940.86035,12021.38965,149050000,12021.38965
12/9/2011,11996.03027,12212.83008,11995.50977,12184.25977,154250000,12184.25977
12/8/2011,12195.91016,12195.91016,11966.21973,11997.7002,165880000,11997.7002
12/7/2011,12144.41016,12257.66992,12060.37012,12196.37012,168440000,12196.37012
12/6/2011,12097.75,12215.70996,12076.70996,12150.12988,145920000,12150.12988
12/5/2011,12021.54004,12186.53027,12021.45996,12097.83008,153830000,12097.83008
12/2/2011,12022.37012,12146.67969,12007.12012,12019.41992,150110000,12019.41992
12/1/2011,12046.20996,12062.63965,11974.62012,12020.03027,143700000,12020.03027
11/30/2011,11559.26953,12045.67969,11559.26953,12045.67969,286790000,12045.67969
11/29/2011,11523.00977,11624.00977,11517.04004,11555.62988,156950000,11555.62988
11/28/2011,11232.46973,11562.09961,11232.16016,11523.00977,204950000,11523.00977
11/25/2011,11251.87988,11361.46973,11231.42969,11231.65039,87480000,11231.65039
11/23/2011,11492.74023,11492.82031,11257.54981,11257.54981,152220000,11257.54981
11/22/2011,11542.38965,11571.75,11433.96973,11493.71973,148570000,11493.71973
11/21/2011,11795.54981,11795.7002,11454.07031,11547.30957,170960000,11547.30957
11/18/2011,11768.98047,11854.80957,11755.82031,11796.16016,181240000,11796.16016
11/17/2011,11905.66992,11948.42969,11676.34961,11770.73047,169830000,11770.73047
11/16/2011,12084.74023,12109.03027,11890.57031,11905.58984,166220000,11905.58984
11/15/2011,12077.91992,12165.11035,12001.25977,12096.16016,14510000,12096.16016
11/14/2011,12153,12170.55957,12027.03027,12078.98047,119610000,12078.98047
11/11/2011,11896.28027,12179.71973,11896.28027,12153.67969,134520000,12153.67969
11/10/2011,11780.03027,11961.13965,11779.87988,11893.86035,165250000,11893.86035
11/9/2011,12166.40039,12166.40039,11736.92969,11780.94043,180200000,11780.94043
11/8/2011,12055.51953,12187.50977,12002.16992,12170.17969,144950000,12170.17969
11/7/2011,11983.01953,12074.44043,11880.69043,12068.38965,122110000,12068.38965
11/4/2011,12043.41016,12043.49023,11850.30957,11983.24023,126150000,11983.24023
11/3/2011,11835.58984,12065.92969,11835.42969,12044.46973,158170000,12044.46973
11/2/2011,11658.49023,11876.83008,11658.49023,11836.04004,154140000,11836.04004
11/1/2011,11951.53027,11951.75977,11630.03027,11657.95996,218290000,11657.95996
10/31/2011,12229.21973,12229.29004,11954.41016,11955.00977,185790000,11955.00977
10/28/2011,12207.33984,12251.91992,12164.24023,12231.11035,163620000,12231.11035
10/27/2011,11872.07031,12284.30957,11872.07031,12208.54981,251640000,12208.54981
10/26/2011,11707.75977,11891.20996,11694.36035,11869.04004,183730000,11869.04004
10/25/2011,11912.62988,11912.86035,11682.51953,11706.62012,161450000,11706.62012
10/24/2011,11807.95996,11940.75,11805.76953,11913.62012,161870000,11913.62012
10/21/2011,11543.21973,11812.45996,11542.83984,11808.79004,264000000,11808.79004
10/20/2011,11502.12988,11581.25,11391.13965,11541.78027,166100000,11541.78027
10/19/2011,11577.54004,11633.7002,11469.16992,11504.62012,169580000,11504.62012
10/18/2011,11396.16992,11652.74023,11296.12012,11577.04981,201410000,11577.04981
10/17/2011,11643.34961,11643.34961,11378.34961,11397,140360000,11397
10/14/2011,11478.96973,11646.83008,11478.66016,11644.49023,133570000,11644.49023
10/13/2011,11518.08984,11518.08984,11377.82031,11478.12988,143990000,11478.12988
10/12/2011,11417.36035,11625.29981,11417.28027,11518.84961,188130000,11518.84961
10/11/2011,11432.79981,11447.86035,11365.66992,11416.29981,133360000,11416.29981
10/10/2011,11104.55957,11433.33008,11104.55957,11433.17969,144270000,11433.17969
10/7/2011,11123.41016,11232.04981,11051.12988,11103.12012,188080000,11103.12012
10/6/2011,10939.87012,11132.59961,10858.66992,11123.33008,190030000,11123.33008
10/5/2011,10800.46973,10950.88965,10738.09961,10939.9502,226440000,10939.9502
10/4/2011,10651.44043,10825.44043,10404.49023,10808.70996,267440000,10808.70996
10/3/2011,10912.09961,10979.19043,10653.33984,10655.29981,242870000,10655.29981
9/30/2011,11152.32031,11152.38965,10909.51953,10913.37988,213200000,10913.37988
9/29/2011,11012.79004,11271.13965,10965.4502,11153.98047,191340000,11153.98047
9/28/2011,11189.09961,11317.08008,10996.98047,11010.90039,172410000,11010.90039
9/27/2011,11045.23047,11369.29981,11045.23047,11190.69043,212700000,11190.69043
9/26/2011,10771.78027,11057.49023,10771.78027,11043.86035,225620000,11043.86035
9/23/2011,10732.76953,10808.49023,10638.73047,10771.48047,223140000,10771.48047
9/22/2011,11121.88965,11122.12012,10597.13965,10733.83008,306170000,10733.83008
9/21/2011,11408.58008,11447.86035,11117.28027,11124.83984,221860000,11124.83984
9/20/2011,11401.46973,11550.21973,11373.91992,11408.66016,157060000,11408.66016
9/19/2011,11506.82031,11506.82031,11255.25,11401.00977,157580000,11401.00977
9/16/2011,11433.70996,11532.46973,11407.41016,11509.08984,425900000,11509.08984
9/15/2011,11247.71973,11433.40039,11247.49023,11433.17969,172080000,11433.17969
9/14/2011,11106.83008,11386.78027,10993.83984,11246.73047,192600000,11246.73047
9/13/2011,11054.99023,11140.84961,10987.17969,11105.84961,189980000,11105.84961
9/12/2011,10990.00977,11062.03027,10824.75977,11061.12012,197160000,11061.12012
9/9/2011,11294.59961,11294.83008,10935.63965,10992.12988,228170000,10992.12988
9/8/2011,11414.86035,11477.29981,11283.74023,11295.80957,173040000,11295.80957
9/7/2011,11137.62988,11414.86035,11137.62988,11414.86035,166320000,11414.86035
9/6/2011,11237.30957,11237.45996,10932.53027,11139.29981,217420000,11139.29981
9/2/2011,11492.05957,11492.13965,11211.34961,11240.25977,174660000,11240.25977
9/1/2011,11613.29981,11716.83984,11488.45996,11493.57031,178110000,11493.57031
8/31/2011,11560.48047,11712.59961,11528.08008,11613.53027,229740000,11613.53027
8/30/2011,11532.12988,11630.07031,11429.38965,11559.9502,182090000,11559.9502
8/29/2011,11286.65039,11541.78027,11286.58008,11539.25,177540000,11539.25
8/26/2011,11149.82031,11326.42969,10929.2002,11284.54004,244410000,11284.54004
8/25/2011,11321.01953,11406.38965,11106.75977,11149.82031,255050000,11149.82031
8/24/2011,11175.78027,11331.57031,11113.04004,11320.70996,227380000,11320.70996
8/23/2011,10854.58008,11176.83984,10854.42969,11176.75977,244130000,11176.75977
8/22/2011,10820.37012,11020.54981,10820.37012,10854.65039,226720000,10854.65039
8/19/2011,10989.75,11086.40039,10801.41016,10817.65039,336370000,10817.65039
8/18/2011,11406.26953,11406.5,10881.59961,10990.58008,308520000,10990.58008
8/17/2011,11392.00977,11529.66992,11322.29981,11410.20996,171280000,11410.20996
8/16/2011,11480.48047,11488.00977,11292.62988,11405.92969,187800000,11405.92969
8/15/2011,11269.84961,11484.59961,11269.84961,11482.90039,188120000,11482.90039
8/12/2011,11143.45996,11346.66992,11142.17969,11269.01953,228030000,11269.01953
8/11/2011,10729.84961,11278.90039,10729.84961,11143.30957,393190000,11143.30957
8/10/2011,11228,11228,10686.49023,10719.94043,396300000,10719.94043
8/9/2011,10810.91016,11244.00977,10604.07031,11239.76953,431410000,11239.76953
8/8/2011,11433.92969,11434.08984,10809.84961,10809.84961,479980000,10809.84961
8/5/2011,11383.98047,11555.41016,11139,11444.61035,406310000,11444.61035
8/4/2011,11893.86035,11893.94043,11372.13965,11383.67969,300760000,11383.67969
8/3/2011,11863.74023,11904.91016,11700.33984,11896.44043,198220000,11896.44043
8/2/2011,12129.76953,12130.29981,11865.55957,11866.62012,207060000,11866.62012
8/1/2011,12144.21973,12282.41992,11998.08008,12132.49023,182820000,12132.49023
7/29/2011,12239.36035,12243.07031,12083.4502,12143.24023,230910000,12143.24023
7/28/2011,12301.71973,12384.90039,12226.83008,12240.11035,148710000,12240.11035
7/27/2011,12498.41992,12498.65039,12289.69043,12302.54981,182770000,12302.54981
7/26/2011,12592.12012,12593.40039,12489.04004,12501.29981,145140000,12501.29981
7/25/2011,12679.71973,12679.9502,12536.19043,12592.79981,128760000,12592.79981
7/22/2011,12724.70996,12740.87012,12644.19043,12681.16016,136760000,12681.16016
7/21/2011,12567.07031,12751.42969,12566.61035,12724.41016,188410000,12724.41016
7/20/2011,12583.67969,12603.50977,12546.55957,12571.91016,140340000,12571.91016
7/19/2011,12386.03027,12607.55957,12385.95996,12587.41992,167550000,12587.41992
7/18/2011,12475.11035,12475.25977,12296.23047,12385.16016,148950000,12385.16016
7/15/2011,12437.12012,12504.82031,12406.08984,12479.73047,215420000,12479.73047
7/14/2011,12491.53027,12581.98047,12414.41016,12437.12012,140810000,12437.12012
7/13/2011,12447.33008,12611.04004,12447.33008,12491.61035,139970000,12491.61035
7/12/2011,12505.54004,12570.58008,12446.87988,12446.87988,162640000,12446.87988
7/11/2011,12655.62012,12655.83984,12470.29981,12505.75977,133250000,12505.75977
7/8/2011,12717.90039,12717.90039,12567.41016,12657.2002,131150000,12657.2002
7/7/2011,12627.23047,12753.88965,12627.23047,12719.49023,153740000,12719.49023
